Time (s),Output
Grasp ,117.14286279678345
Position,117.36264371871948
Position,117.46936225891113
Position,117.55700898170471
Realese,117.6624927520752
Realese,117.78489661216736
Realese,117.87566041946411
idle,117.9769012928009
Realese,118.04411435127258
Realese,118.16664004325867
Position,118.26295924186707
Move,118.37686967849731
Move,118.48024559020996
Move,118.56642246246338
Move,118.66439056396484
Move,118.7696692943573
Move,118.86142373085022
Move,118.96841096878052
Move,119.08593797683716
Move,119.16900038719177
Grasp ,119.40367841720581
Grasp ,119.48942422866821
Grasp ,119.61826300621033
Grasp ,119.71998000144958
Grasp ,119.82123970985413
Grasp ,119.92486119270325
Grasp ,120.02428531646729
Move,120.10920715332031
Move,120.22641015052795
Grasp ,120.60203528404236
Realese,120.70359873771667
Position,120.79677653312683
Reach ,121.03359341621399
Grasp ,121.29296326637268
Reach ,121.39932131767273
Realese,121.48615884780884
Realese,121.56168818473816
idle,121.68798756599426
Reach ,121.79509472846985
Realese,121.89016246795654
Grasp ,121.98795294761658
Realese,122.06228470802307
Realese,122.1529426574707
Reach ,122.26611685752869
Grasp ,122.62127470970154
Grasp ,122.71664834022522
Grasp ,122.82314658164978
Grasp ,122.91717076301575
Grasp ,123.0174925327301
Move,123.12730503082275
Move,123.19992685317993
Move,123.29222226142883
Grasp ,123.37237191200256
Grasp ,123.4490430355072
Move,123.5475401878357
Move,123.62688064575195
Reach ,123.75079774856567
Reach ,123.85518789291382
Reach ,123.95090937614441
Grasp ,124.05126476287842
Reach ,124.29095768928528
Realese,124.40211009979248
idle,124.50147247314453
Grasp ,124.60421323776245
Grasp ,124.75909852981567
Grasp ,124.8815062046051
Grasp ,124.96863460540771
Grasp ,125.04870891571045
Realese,125.16593074798584
Realese,125.28427791595459
Realese,125.55998730659485
Realese,125.6813702583313
Grasp ,125.76626634597778
Position,125.89204049110413
Position,126.1255669593811
Position,126.23244786262512
Position,126.32476949691772
Position,126.44333004951477
Position,126.56129479408264
Position,126.66835498809814
Position,126.77790713310242
Position,126.8857753276825
Position,126.98096776008606
Move,127.18906474113464
Position,127.19011235237122
Position,127.29101204872131
Realese,127.40529322624207
Realese,127.48066282272339
Realese,127.60084342956543
Realese,127.74262595176697
Realese,127.8732750415802
Position,127.9807357788086
Realese,128.0953664779663
Realese,128.1979410648346
Realese,128.30657243728638
Realese,128.4467933177948
Realese,128.55349731445312
Realese,128.6695523262024
Realese,128.78799724578857
Realese,128.8744773864746
Realese,128.98976349830627
Grasp ,129.26768469810486
Reach ,129.53835582733154
Realese,129.64898538589478
Grasp ,129.76343607902527
Realese,129.85866975784302
Reach ,129.94566011428833
Grasp ,130.15364909172058
Grasp ,130.26893019676208
idle,130.3799786567688
idle,130.48646450042725
Realese,130.60544300079346
Realese,130.70751953125
Grasp ,130.80835795402527
Grasp ,130.9139370918274
idle,131.0017261505127
Realese,131.1000669002533
Realese,131.2005922794342
Grasp ,131.30442762374878
Reach ,131.4182152748108
Realese,131.52902674674988
Realese,131.68129324913025
Realese,131.7757887840271
Position,131.8786346912384
Position,131.96684098243713
Realese,132.06710696220398
Realese,132.13490533828735
Realese,132.20957803726196
Reach ,132.3156840801239
Reach ,132.40259671211243
Reach ,132.4876823425293
idle,132.57532262802124
idle,132.6611933708191
idle,132.73119401931763
idle,132.81993198394775
Reach ,132.9289767742157
idle,133.01799416542053
Reach ,133.09479880332947
idle,133.16398358345032
idle,133.2569637298584
idle,133.34283828735352
idle,133.44217777252197
Reach ,133.53398084640503
Realese,133.61192989349365
idle,133.7158818244934
idle,133.78682565689087
idle,133.87927293777466
idle,133.96383380889893
Reach ,134.0440227985382
Reach ,134.129980802536
Reach ,134.22273993492126
Reach ,134.30403971672058
Reach ,134.4091534614563
idle,134.51616644859314
idle,134.59195685386658
Realese,134.69472789764404
Reach ,134.77897334098816
Grasp ,134.850239276886
Position,135.1604619026184
Realese,135.2694959640503
Grasp ,135.3648898601532
Grasp ,135.45983624458313
Grasp ,135.54254531860352
Position,135.6331388950348
Position,135.70930695533752
Position,135.86100435256958
Position,135.99039244651794
Grasp ,136.0784206390381
Position,136.21724486351013
Grasp ,136.3233287334442
Grasp ,136.42482709884644
Grasp ,136.5039312839508
Grasp ,136.61984300613403
Grasp ,136.74391674995422
Realese,136.87908005714417
Realese,137.02081203460693
Realese,137.13629865646362
Realese,137.3032763004303
Realese,137.46626949310303
Realese,137.61291408538818
Realese,137.78068780899048
Realese,137.92322182655334
Realese,138.03391289710999
Realese,138.14885997772217
Realese,138.2916443347931
Realese,138.42783498764038
Realese,138.54299545288086
Realese,138.65029048919678
Realese,138.75097584724426
Realese,138.8740313053131
Realese,138.9887433052063
Realese,139.12401485443115
Position,139.24339747428894
Position,139.36117696762085
Position,139.48428988456726
Position,139.59221696853638
Position,139.71816229820251
Position,139.87788820266724
Position,140.02358293533325
Position,140.16168022155762
Position,140.31224393844604
Position,140.41175031661987
Position,140.59205436706543
Realese,140.8204619884491
Grasp ,140.90447282791138
Grasp ,140.99650311470032
Grasp ,141.08620405197144
Realese,141.18466353416443
Realese,141.2564616203308
Realese,141.35691022872925
Realese,141.4490807056427
Realese,141.54464149475098
Realese,141.62191224098206
Realese,141.73702263832092
Realese,141.8165318965912
Realese,141.9162528514862
Grasp ,141.98807859420776
Grasp ,142.22395133972168
Grasp ,142.3244912624359
Grasp ,142.41554641723633
Position,142.50996780395508
Position,142.6215102672577
Position,142.7150514125824
Position,142.7824740409851
Realese,142.88400197029114
Realese,142.97654604911804
Realese,143.06568884849548
Realese,143.15705180168152
Reach ,143.25221395492554
Reach ,143.3336524963379
idle,143.4222867488861
Reach ,143.51316022872925
Reach ,143.60949683189392
Reach ,143.71948409080505
Reach ,143.81516695022583
Reach ,143.90224242210388
Reach ,144.0068759918213
Reach ,144.10572838783264
Realese,144.19253969192505
Grasp ,144.27608609199524
Grasp ,144.38755106925964
Grasp ,144.48790335655212
Grasp ,144.55603861808777
Grasp ,144.6314492225647
Grasp ,144.7524597644806
Grasp ,144.86283540725708
Grasp ,144.9765543937683
Position,145.07003378868103
Position,145.17928338050842
