Time (s),Output
Position,78.98857045173645
Position,79.05200695991516
Position,79.13200378417969
Reach ,80.79678797721863
Reach ,80.86836886405945
Reach ,80.9485592842102
Position,81.0191433429718
Position,81.09538507461548
Position,81.15333390235901
Position,81.24653434753418
Position,81.3076548576355
Position,81.38837742805481
Position,81.46768093109131
Position,81.53770017623901
Position,81.61622667312622
Position,81.67789101600647
Position,81.73853516578674
Position,81.80297803878784
Grasp ,81.89443159103394
Reach ,81.95909333229065
Reach ,82.03116536140442
Reach ,82.10238003730774
Reach ,82.17398285865784
Reach ,82.25391983985901
Position,82.31939435005188
Position,82.39636301994324
Position,82.46314787864685
Position,82.52245283126831
Position,82.59722590446472
Position,82.65341591835022
Position,82.72935271263123
Position,82.7900938987732
Position,82.84231209754944
Position,82.92641997337341
Position,83.00380945205688
Position,83.08177876472473
Position,83.13726997375488
Position,83.21940159797668
Position,83.28707265853882
Position,83.36347150802612
Position,83.41639280319214
Position,83.50431442260742
Position,83.57530760765076
Position,83.63346600532532
Position,83.70859479904175
Position,83.7775194644928
Position,83.83793997764587
Position,83.92104625701904
Position,83.97860264778137
Position,84.0452926158905
Position,84.1129720211029
Position,84.17093348503113
Position,86.61138868331909
Reach ,86.69645643234253
Position,86.98130488395691
Position,87.19290828704834
Position,87.28605246543884
Grasp ,87.40022826194763
Position,87.50471115112305
Position,87.69287776947021
Position,87.79516839981079
Reach ,87.8635663986206
Position,87.96370244026184
Grasp ,88.04371523857117
Position,88.15058398246765
Position,88.22320938110352
Grasp ,88.29851913452148
Reach ,88.38162517547607
Grasp ,88.46839761734009
Grasp ,88.54049825668335
Grasp ,88.63408350944519
Grasp ,88.71064019203186
Reach ,88.79741215705872
Reach ,88.89052677154541
Reach ,88.97113633155823
Reach ,89.05819654464722
Reach ,89.1465094089508
Reach ,89.22239255905151
Reach ,89.31491017341614
Reach ,89.38775706291199
Reach ,89.47184562683105
Reach ,89.54169511795044
Reach ,89.63209939002991
Reach ,89.7223789691925
Reach ,89.79970264434814
Reach ,89.86720657348633
Reach ,89.95583271980286
Reach ,90.02574801445007
Reach ,90.10470819473267
Reach ,90.18850088119507
Reach ,90.3064398765564
Grasp ,90.38844108581543
Reach ,90.3894464969635
Position,90.48529314994812
Reach ,90.48529314994812
Position,90.53953146934509
Reach ,90.54057216644287
Reach ,90.59302425384521
Move,90.69212293624878
Grasp ,90.78150248527527
Move,90.7825026512146
Position,90.8588137626648
Move,90.85981369018555
Position,90.93184280395508
Reach ,90.94279193878174
Reach ,91.00154900550842
Move,91.0889630317688
Move,91.19670820236206
Reach ,91.19771385192871
Reach ,91.35344958305359
Reach ,91.41613125801086
Reach ,91.48879289627075
idle,91.56061887741089
Move,91.56162786483765
Reach ,91.638192653656
Move,91.63919234275818
Reach ,91.7180528640747
Reach ,91.80846810340881
Reach ,91.8826973438263
Reach ,91.97137665748596
Grasp ,92.03795003890991
Grasp ,92.1120355129242
Grasp ,92.20978140830994
Reach ,92.29650092124939
Reach ,92.39538884162903
Reach ,92.47586441040039
Reach ,92.55900549888611
Reach ,92.65656995773315
Reach ,92.7640790939331
Reach ,92.86166405677795
Reach ,92.94671964645386
Reach ,93.0635335445404
Grasp ,93.14937996864319
Grasp ,93.25469040870667
Grasp ,93.33794856071472
Move,93.42134594917297
Grasp ,93.54597687721252
Grasp ,93.64266562461853
Grasp ,93.7236475944519
Move,93.82492685317993
Move,93.90976142883301
Move,94.0041663646698
Grasp ,94.1014814376831
Position,94.18630361557007
Move,94.27794575691223
Position,94.36912250518799
Move,94.46463894844055
Move,94.55449151992798
Position,94.6363639831543
Move,94.72966194152832
Move,94.82991003990173
Move,94.92371892929077
Position,95.02251362800598
Reach ,95.11794781684875
Reach ,95.22211480140686
Reach ,95.30342364311218
idle,95.55942058563232
Grasp ,95.74465775489807
Grasp ,95.85651159286499
Reach ,95.93446159362793
Grasp ,96.02520060539246
Grasp ,96.14098882675171
Grasp ,96.22489261627197
Grasp ,96.31673979759216
Grasp ,96.42227411270142
Grasp ,96.51040267944336
Grasp ,96.60583209991455
Grasp ,96.69403576850891
Grasp ,96.78965640068054
Grasp ,96.87393188476562
Grasp ,96.94797825813293
Grasp ,97.0472936630249
Grasp ,97.13627815246582
Grasp ,97.23222136497498
Grasp ,97.31190752983093
Grasp ,97.40257239341736
Grasp ,97.49359703063965
Grasp ,97.56918287277222
Grasp ,97.75905966758728
Grasp ,97.87007093429565
Grasp ,97.93605279922485
Grasp ,98.02817916870117
Grasp ,98.11843943595886
Grasp ,98.18684196472168
Position,98.27960085868835
Reach ,98.36298823356628
idle,98.47903561592102
idle,98.56848526000977
Move,98.56848526000977
Move,98.64749503135681
Move,98.74676847457886
Move,98.84428405761719
Move,98.92754769325256
Move,98.996502161026
Move,99.11361479759216
Reach ,99.20735263824463
Reach ,99.29051613807678
Reach ,99.37883377075195
Reach ,99.45608735084534
Reach ,99.52483034133911
Reach ,99.61256432533264
Grasp ,99.68955945968628
Grasp ,99.78481245040894
Grasp ,99.86194586753845
Reach ,99.9397702217102
Reach ,100.0281810760498
Grasp ,100.10224437713623
Grasp ,100.19666385650635
Grasp ,100.27332544326782
Reach ,100.35761332511902
Reach ,100.43483901023865
Reach ,100.51636838912964
Reach ,100.6043221950531
Reach ,100.6972587108612
Reach ,100.77712178230286
Grasp ,100.85042381286621
Reach ,100.92810845375061
Reach ,100.98308420181274
Reach ,101.06541538238525
Reach ,101.15696930885315
idle,101.23876595497131
Position,101.30224132537842
Position,101.38027334213257
Position,101.47542691230774
Position,101.57416772842407
Move,101.66891264915466
Move,101.78213500976562
idle,101.88202619552612
idle,101.9778037071228
Reach ,102.05853700637817
Grasp ,102.14072346687317
Grasp ,102.22793984413147
Grasp ,102.31954336166382
Grasp ,102.42238688468933
Grasp ,102.51738810539246
Position,102.60747051239014
Move,102.70869779586792
Grasp ,102.78969621658325
Grasp ,102.91149806976318
Grasp ,102.98901700973511
Grasp ,103.08598732948303
Grasp ,103.17833924293518
Grasp ,103.2796733379364
Grasp ,103.38093256950378
Grasp ,103.47236800193787
Grasp ,103.5542163848877
Grasp ,103.66540002822876
Grasp ,103.7716646194458
Grasp ,103.84707570075989
Grasp ,103.95743942260742
Grasp ,104.04395484924316
Grasp ,104.1507077217102
Grasp ,104.24274158477783
Grasp ,104.33998131752014
Grasp ,104.44059896469116
Grasp ,104.52049374580383
Move,104.59238910675049
Move,104.68518304824829
Move,104.80060482025146
Reach ,104.92127704620361
Reach ,105.01166820526123
Reach ,105.09809041023254
Move,105.18736100196838
Move,105.26985239982605
Move,105.37557411193848
Move,105.46039772033691
Move,105.54633569717407
Grasp ,105.6329562664032
Grasp ,105.71556401252747
Grasp ,105.79933881759644
Grasp ,105.90903544425964
Grasp ,105.99568605422974
Grasp ,106.084148645401
Grasp ,106.18187737464905
Move,106.26504635810852
Move,106.34551000595093
Move,106.46458530426025
Move,106.5485417842865
Move,106.65111684799194
Reach ,106.77636981010437
Grasp ,106.8920361995697
Reach ,106.89303588867188
Release,106.9531798362732
Position,107.04880380630493
Grasp ,107.15108323097229
Reach ,107.2350013256073
Reach ,107.34025382995605
Reach ,107.42572236061096
Reach ,107.50291681289673
Reach ,107.58174014091492
Reach ,107.67693972587585
Grasp ,107.75022506713867
Reach ,107.84322047233582
Grasp ,107.93449282646179
Grasp ,108.04157447814941
Grasp ,108.12223315238953
Grasp ,108.21140122413635
Move,108.2992160320282
Move,108.39884757995605
Reach ,108.4925696849823
idle,108.61384463310242
Position,108.79080510139465
Position,109.46874952316284
Position,109.59946322441101
